"A0002500","H0001700","H0002500","H0013700","H0014800","R0000100","R0000600","R0006500","R0006700","R0007900","R0008100","R0188000","R0214700","R0214800","R0217900","R0217910","R0223100","R0223500","R0402800","R0612100","R0828400","R1075700","R1451400","R1798600","R2160200","R2369100","R2500000","R2900000","R3100000","R3500000","R3700000","R4100300","R4500300","R5200300","R5800200","R6530300","R7090700","R7800600","T0001000","T1200800","T2260700","T3195700","T3966800","T3967300","T3977400","T3987600","T4112300","T4112500","T4113000"
445,3,-4,-4,3,3277,21,12,-4,12,-4,-4,3,1,25000,0,-4,1,-4,11,-4,1,1,1,1,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5
445,3,-4,-4,3,3278,21,12,-4,12,-4,-4,3,2,6000,1,-4,1,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,126000,0,126024,0,19
445,3,3,-4,-4,3279,19,12,-4,12,-4,-4,3,1,6000,1,-4,1,-4,-4,-4,-4,-4,19,19,19,11,11,11,11,11,11,11,11,19,11,11,11,11,11,11,11,-4,-4,-1,-4,-1,-3,12
445,3,3,-4,-4,3280,15,12,-4,12,-4,-4,3,2,6000,1,-4,1,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-1,-1,-3,14
445,4,-4,-4,-4,3281,17,5,-4,14,-4,-4,1,1,32000,0,-4,-4,-4,-4,-4,-4,-4,18,19,19,19,11,11,11,11,11,11,11,11,19,11,11,11,11,11,19,-4,-4,28000,20000,-2,-3,13
445,-4,-4,-4,3,3282,18,2,-4,16,-4,-4,1,1,14500,0,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,11,11,-4,-4,56000,120000,176000,0,13
445,-4,-4,-4,-4,3283,17,2,-4,16,-4,-4,1,1,14500,0,-4,-4,-4,-4,-4,17,-4,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3284,15,8,-4,8,-4,-4,3,1,19000,0,-4,-4,-4,-5,1,1,1,11,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,120000,22500,143860,0,15
445,-4,-4,6,-4,3285,17,16,-4,10,-4,-4,1,2,20000,0,-4,-4,-4,-4,-4,-4,-4,19,19,19,11,19,19,19,19,11,19,19,19,19,11,19,11,11,19,11,6,-4,40000,-4,-2,-3,12
445,-4,-4,-4,-4,3286,21,18,-4,20,-4,-4,1,2,-1,-3,-4,-4,-4,11,11,11,11,11,11,11,11,11,-5,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,3,1,-4,-4,3287,15,10,-4,10,-4,-4,3,2,12500,0,-4,-4,-4,-4,-4,-4,-4,18,19,19,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,40500,85000,125500,0,13
445,-4,-4,-4,-4,3288,15,3,0,0,0,-4,1,2,7760,1,0,0,-4,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3289,21,12,-4,12,-4,-4,3,1,27000,0,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3290,18,12,-4,12,-4,-4,3,1,27000,0,-4,-4,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,343830,5500,235500,0,20
445,-4,-4,-4,-4,3291,14,12,-4,12,-4,-4,3,2,27000,0,-4,-4,-4,-4,-4,-4,-4,18,19,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,-5,11,-4,-4,64000,130000,194200,0,16
445,-4,-4,-4,-4,3292,20,15,-4,8,-4,-3,3,2,-2,-3,-4,-4,-4,11,-4,-4,11,11,11,11,-5,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,-4,-4,-4,3293,21,12,1,-2,1,11,3,2,20550,0,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,3,-4,3294,18,12,-4,12,-4,-4,3,2,-3,-3,-4,-4,-4,-4,-4,17,-4,18,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,100000,-4,100500,0,18
445,-4,-4,-4,-4,3295,16,12,-4,12,-4,-4,3,2,14000,0,-4,-4,-4,-4,-4,-4,-4,18,19,19,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3296,17,10,-4,8,0,-4,3,1,6500,0,-4,0,-4,11,11,11,11,11,19,19,19,19,-5,-5,6,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,-4,-4,-4,3297,20,11,-4,11,1,-4,2,1,18000,0,-4,1,-4,-4,-4,17,17,19,19,19,11,11,11,11,11,11,11,11,11,11,-5,11,11,11,11,11,-4,-4,0,-4,0,1,12
445,-4,-4,-4,-4,3298,20,3,1,3,1,-3,1,2,5028,1,-5,-5,-5,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,3,-4,-4,-4,3299,21,12,-4,12,-4,-4,1,2,17000,0,-4,-4,-4,-4,-4,-4,-4,19,19,12,-5,2,11,1,1,11,11,11,11,11,11,11,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,3,-4,3300,20,12,1,12,-4,-4,1,2,12000,0,-4,-4,-4,-4,-4,-4,-4,19,19,-5,19,19,19,19,19,11,19,11,11,11,11,16,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3301,19,12,1,12,-4,-4,1,1,12000,0,-4,-4,-4,-4,-4,-4,-4,19,19,-5,-5,19,-5,19,11,11,11,19,11,-5,-5,-5,-5,11,-5,11,-4,-4,0,-4,25000,0,14
445,3,-4,-4,-4,3302,18,12,1,12,-4,-4,1,1,12000,0,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,11,11,11,11,-5,11,19,19,11,11,-4,-4,45000,-4,206200,0,13
445,1,1,-4,-4,3303,20,14,1,16,0,11,3,2,11464,0,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,5000,108000,113010,0,16
445,1,3,-4,-4,3304,17,16,-4,20,-4,-4,1,2,-2,-3,-4,-4,-4,-4,-4,11,11,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,33000,62000,95020,0,13
445,-2,3,-4,-4,3305,14,16,-4,20,-4,-4,1,2,-2,-3,-4,-4,-4,-4,-4,3,3,19,19,11,16,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,61325,120000,181325,0,18
445,-4,-4,-4,-4,3306,15,10,-4,8,1,-4,2,2,4488,1,-4,1,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,11040,0,12
445,3,-4,-4,3,3307,21,14,-4,15,-4,-4,2,1,36000,0,-4,0,-4,-4,-4,-4,-4,19,19,19,11,19,19,19,11,19,11,19,19,19,11,19,11,11,11,11,-4,-4,30000,-4,-2,-3,15
445,1,-4,-4,1,3308,19,14,-4,15,-4,-4,2,2,34500,0,-4,0,-4,-4,-4,-4,-4,19,19,19,11,19,19,19,19,19,19,19,19,19,11,11,19,11,11,11,-4,-4,0,-4,10356,1,14
445,-4,3,1,-4,3309,18,12,-4,15,-4,-4,2,2,30000,0,-4,-4,3,3,-4,11,11,16,11,11,-5,11,-5,11,-5,11,11,11,-5,19,11,11,11,11,11,11,1,-4,68000,-4,-2,-3,17
445,-4,-4,3,-4,3310,16,12,-4,12,1,-4,2,1,5770,0,-4,1,-4,-4,-4,-4,-4,19,19,19,19,6,11,19,19,11,11,19,11,11,11,11,11,11,11,11,3,-4,45000,25000,70000,0,12
445,-4,-4,6,-4,3311,17,12,-4,11,-4,-4,2,1,14000,0,-4,-4,-4,-4,-4,-4,-4,19,19,19,11,19,19,19,19,11,11,19,19,19,6,11,11,11,11,11,6,-4,26000,-4,26000,0,11
445,-4,-4,-4,-4,3312,17,13,-4,12,1,-4,2,2,13500,0,-4,1,-4,-4,-4,-4,-4,3,19,19,19,-5,19,19,11,19,19,19,19,19,11,19,19,19,19,19,-4,-4,34000,-4,-2,-3,15
445,2,-4,-4,-4,3313,19,16,-4,11,0,-4,3,1,13000,0,-4,0,-4,-4,-4,-4,-4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,11,-4,-4,0,-4,-2,-3,9
445,-4,-4,-4,-4,3314,18,16,-4,11,0,-4,3,1,13000,0,-4,0,-4,-4,-4,-4,-4,19,18,11,19,19,19,19,19,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,-4,-4,6,3315,21,13,-4,12,0,-4,2,2,-3,-3,1,0,11,11,11,11,11,11,-5,-5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,29000,0,43916,0,16
445,1,-4,-4,6,3316,19,13,-4,14,0,-4,2,2,17550,0,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,8942,1,16
445,1,-4,-4,6,3317,18,13,-4,12,0,-4,2,2,17550,0,-4,0,-4,11,11,11,11,11,11,11,11,19,11,19,11,19,11,11,11,19,11,11,11,11,11,11,-4,6,0,0,12816,1,12
445,-4,-4,-4,-4,3318,18,13,-4,12,0,-4,2,1,17550,0,1,-2,11,11,11,11,11,11,11,19,11,11,11,19,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,-4,-4,1,3319,19,9,-4,6,0,-4,3,1,10060,0,-4,0,-4,-4,-4,-4,-4,19,11,11,6,11,11,19,11,16,11,11,11,19,11,19,11,11,11,11,-4,-4,0,-4,-1,-3,10
445,-4,-4,-4,-4,3320,16,9,-4,6,0,-4,3,2,10060,0,-4,0,-4,11,11,11,11,11,11,11,11,12,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,1,-4,-4,3321,14,9,-4,6,0,-4,3,2,10060,0,-4,0,-4,-4,-4,-4,-4,19,19,19,19,11,11,11,11,11,11,11,11,11,11,19,11,11,11,11,-4,-4,25000,-4,25000,0,10
445,-4,-4,6,1,3322,20,12,-4,12,1,-4,2,2,2700,1,-4,1,-4,-4,-4,-4,-4,19,19,11,19,19,19,11,19,11,11,11,11,11,11,11,11,11,11,11,-4,-4,20000,-4,20000,0,13
445,-4,-4,-4,-4,3323,17,11,-4,12,1,-4,2,1,2700,1,-4,1,-4,-4,-4,-4,-4,19,19,19,11,11,19,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,-4,-4,-4,3324,19,12,-4,13,-4,-4,2,1,13000,0,1,1,1,1,1,11,11,11,11,11,11,11,11,11,11,11,11,19,11,11,11,11,11,11,11,11,-4,-4,117000,0,-2,-3,12
445,-4,-4,2,-4,3325,20,11,1,6,1,-4,2,2,2700,1,1,1,11,11,11,11,17,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,2506,1,12
445,-4,-4,-4,-4,3326,15,12,-4,12,1,-4,2,1,12000,0,-4,-4,-4,-4,6,6,17,19,19,19,19,19,19,19,19,19,19,19,19,19,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3327,20,12,-4,-2,-4,-4,2,1,-2,-3,-4,-4,-4,-4,-4,-4,-4,19,11,11,11,-5,11,11,11,11,16,11,-5,-5,-5,-5,-5,-5,11,11,-4,-4,17000,-2,-2,-3,12
445,-4,-4,-4,-4,3328,18,5,-4,8,-4,-4,3,1,25000,0,-4,-4,-4,-4,-4,-4,-4,19,19,19,19,19,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3329,16,5,-4,12,-4,-4,3,1,24000,0,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,11,12,19,11,11,11,11,-5,-5,11,-5,11,-5,11,11,-4,-4,0,-4,0,1,12
445,-4,-4,-4,-4,3330,14,5,-4,12,-4,-4,3,1,22000,0,-4,-4,-4,-4,-4,-4,-4,19,19,19,19,11,19,19,19,11,11,11,11,11,11,11,11,11,11,11,-4,-4,97000,12000,109000,0,13
445,-4,-4,-4,-4,3331,20,8,-4,7,0,-4,3,1,12000,0,1,0,11,-4,-4,17,17,11,11,11,11,19,19,19,19,11,19,11,11,11,-5,11,11,11,11,11,-4,-4,0,27040,36640,0,13
445,-4,-4,-4,-4,3332,17,9,1,-3,-3,-4,3,2,19000,0,-5,-5,-5,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,16696,0,13
445,1,-4,-4,-4,3333,18,-3,1,9,0,-4,3,1,-2,-3,-2,0,11,-4,-4,17,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,59000,36000,95000,0,12
445,-4,-4,-4,-4,3334,15,13,-4,12,1,-4,2,1,20000,0,-4,1,-4,1,-4,-4,11,11,11,19,19,11,11,5,11,11,16,11,11,11,-5,-5,-5,-5,11,11,-4,-4,0,-4,2400,1,12
445,-4,-4,-4,-4,3335,18,12,-4,12,0,-4,3,1,7200,0,-4,0,-4,-4,-4,-4,17,-5,-5,-5,19,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3336,21,9,-4,8,-4,-4,3,1,32000,0,1,1,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,1,4,3337,17,12,-4,8,-4,-4,3,2,40000,0,-4,-4,-4,3,11,11,17,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,4,90000,80000,170040,0,18
445,-4,-4,3,4,3338,19,12,-4,12,-4,1,3,2,20000,0,-4,-4,3,3,-4,-4,-4,19,19,19,11,11,11,11,11,11,11,-5,11,11,11,11,11,11,11,11,-4,-4,0,31500,31517,0,16
445,-4,-4,-4,-4,3339,17,12,-4,12,-4,-4,3,2,20000,0,-4,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,13,11,12,11,-5,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3340,17,12,1,16,1,14,3,1,0,1,-4,-4,-4,-4,-4,17,-5,19,19,11,11,11,11,19,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,3,-4,-4,-4,3341,17,11,-4,12,0,-4,3,2,18000,0,-4,0,-4,3,3,3,-4,19,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,37000,40000,84200,0,18
445,3,-4,-4,-4,3342,19,11,-4,15,0,1,3,2,-2,-3,-4,0,-4,11,11,11,11,11,11,11,11,11,11,19,19,11,11,19,11,19,19,11,11,11,11,11,-4,-4,49000,-4,49000,0,18
445,1,-4,-4,-4,3343,14,10,-4,10,-4,-4,3,2,15000,0,-4,-4,-4,-4,-4,-4,-4,19,19,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,5568,1,10
445,-4,-4,-4,-4,3344,21,12,-4,12,-4,-4,3,1,24000,0,1,1,11,11,11,11,11,11,19,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-1,-4,3345,18,12,-4,12,-4,-4,3,2,21000,0,-4,-4,-4,-4,-4,-4,-4,19,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,11,11,11,11,-4,-4,0,-1,-1,-3,13
445,1,-4,-4,-4,3346,15,12,-4,12,-4,-4,3,1,21000,0,-4,-4,-4,-4,-4,-4,-4,19,19,-5,19,19,11,19,19,19,19,19,11,11,19,19,19,19,19,11,-4,-4,45000,-4,69200,0,12
445,-4,-4,-4,-4,3347,21,12,-4,12,0,-4,3,2,32000,0,-4,0,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,45000,-4,45000,0,12
445,1,-4,-4,-4,3348,19,12,-4,12,0,-4,3,2,32000,0,-4,0,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3349,17,12,-4,12,0,-4,3,2,32000,0,-4,0,-4,-4,-4,-4,-4,11,19,19,19,19,11,11,19,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,-4,-4,-4,3350,15,12,-4,12,0,-4,3,2,32000,0,-4,0,-4,-4,-4,-4,17,19,19,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,12000,36000,54228,0,14
445,4,-4,-4,-4,3351,19,12,-4,12,-4,-4,3,1,25000,0,-4,-4,3,3,3,-4,17,19,11,11,19,11,11,11,11,11,19,11,11,11,11,11,11,11,11,11,-4,-4,12000,0,12000,1,15
445,2,-4,-4,-4,3352,16,12,-4,12,-4,-4,3,2,25000,0,-4,-4,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,150,150000,153650,0,16
445,-4,-4,-4,-4,3353,18,13,-4,14,-4,-4,3,1,26000,0,-4,-4,-4,-4,-4,-4,-4,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,49000,-4,49000,0,12
445,-4,-4,-4,-4,3354,16,13,-4,14,-4,-4,3,1,26000,0,-4,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,29900,0,14
445,-4,-4,-4,-4,3355,19,11,-4,14,-4,11,3,2,7500,0,-4,-4,11,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,11,11,11,11,11,11,-4,-4,61000,-2,-2,-3,14
445,-4,1,-2,-4,3356,18,12,-4,12,1,-4,3,1,1300,1,-4,1,11,11,11,-4,17,19,11,11,11,11,11,11,11,11,11,11,11,11,11,6,11,11,11,11,-2,-4,0,-4,9732,1,14
445,1,-4,-4,-4,3357,14,12,-4,18,-4,-4,3,1,30000,0,-4,-4,-4,-4,-4,17,3,3,3,11,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,343830,0,240000,0,18
445,1,-4,-4,-4,3358,21,12,1,18,1,11,3,2,2500,1,-4,-4,3,6,11,11,-5,11,11,4,11,11,11,11,11,11,11,11,11,-5,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,-4,-4,-4,3359,19,12,-4,18,-4,-4,3,1,30000,0,-4,-4,-4,-4,-4,17,11,11,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,22000,-4,30192,0,15
445,-4,-4,-4,-4,3360,14,12,-4,15,-4,-4,3,2,25000,0,-4,-4,-4,-4,-4,3,11,11,11,11,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,26000,-1,-1,-3,18
445,3,-4,-4,-4,3361,15,12,-4,16,-4,-4,3,1,25000,0,-4,-4,-4,-4,-4,-4,1,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,343830,60000,497763,0,20
445,-4,-4,-2,-2,3362,21,14,-4,8,-4,-4,3,2,5000,1,-4,-4,11,16,11,11,17,11,19,11,11,11,11,11,-5,11,-5,11,-5,11,-5,11,16,11,11,11,-4,-4,0,-4,10980,0,12
445,1,-4,-4,-4,3363,15,11,-4,12,-4,-4,3,2,-1,-3,-4,-4,-4,-4,-4,-4,17,19,11,11,11,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-2,-2,-3,12
445,1,-4,-4,-4,3364,19,12,-4,14,-4,-4,3,2,-2,-3,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-2,-4,-4,-4,3365,15,12,-4,14,-4,-4,3,2,-2,-3,-4,-4,-4,-4,-4,-4,17,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,23000,-1,-1,-3,14
445,-4,-4,-4,-4,3366,21,12,-4,10,-4,1,3,1,30000,0,-4,-4,3,-4,-4,-4,17,19,19,19,19,19,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3367,17,12,-4,16,-4,-4,3,2,-2,-3,-4,-4,3,3,11,11,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,98000,3000,109000,0,20
445,-4,-4,-4,-4,3368,14,12,-4,19,-4,-4,3,2,-2,-3,-4,-4,-4,-4,-4,3,3,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,163000,30000,223400,0,16
445,-4,-4,-4,-4,3369,19,12,-4,19,-4,1,3,2,55000,0,-4,-4,3,3,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,272295,215000,0,16
445,-4,-4,-4,-4,3370,14,12,-4,12,-4,-4,3,2,-2,-3,-4,-4,-4,-4,-4,-4,17,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,95000,55000,150100,0,18
445,-4,-4,-4,-4,3371,14,-2,1,12,1,-4,2,2,12000,0,1,1,-4,-4,-4,-4,11,11,11,11,11,11,19,11,19,11,11,11,11,11,19,11,11,11,11,11,-4,-4,0,-4,0,1,12
445,-4,-4,-4,-4,3372,21,12,-4,12,-4,-4,3,1,25000,0,-4,-4,-4,-4,11,-4,11,19,19,19,19,19,19,19,19,19,19,19,11,11,11,11,11,11,11,11,-4,-4,-1,-4,-1,-3,15
445,-4,-4,-4,-4,3373,19,14,-4,10,-3,-4,3,2,25000,0,-4,-4,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,-5,11,11,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3374,16,12,-4,11,-4,-4,3,1,25000,0,-4,-4,-4,-4,-4,-4,-4,19,19,19,19,19,19,19,19,19,11,11,11,11,11,11,11,11,11,11,-4,-4,112000,-4,115500,0,12
445,1,-4,-4,-4,3375,20,12,-4,12,-4,-4,3,1,50000,0,1,1,11,11,11,-4,-4,18,11,11,11,11,11,11,11,11,11,11,11,-5,-5,11,11,11,11,11,-4,-4,40000,70000,-2,-3,16
445,1,-4,-4,-4,3376,18,12,-4,12,-4,-4,3,1,50000,0,-4,-4,3,-4,-4,-4,11,19,11,19,11,11,11,11,11,11,11,11,11,-5,-5,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3377,16,12,-4,12,-4,-4,3,2,50000,0,-4,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3378,20,12,-4,12,-4,-4,3,2,25000,0,-4,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,17000,83000,100100,0,16
445,-4,-4,-4,-4,3379,15,12,-4,12,-4,-4,3,1,25000,0,-4,-4,-4,-4,-4,3,3,11,19,11,11,19,19,19,19,19,11,19,11,11,11,11,11,11,11,11,-4,-4,110000,75000,186000,0,18
445,-4,-4,-4,-4,3380,18,12,-4,12,-4,-4,3,1,50000,0,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,92000,5000,101000,0,14
445,-4,-4,-4,-4,3381,17,12,-4,12,-4,-4,3,1,50000,0,-4,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,78000,0,78000,0,12
445,-4,-4,-4,-4,3382,16,12,-4,12,0,-4,3,1,25000,0,-4,0,-4,-4,-4,-4,3,19,19,19,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3383,18,14,-4,-3,0,-4,3,2,25000,0,-4,0,-4,-4,-4,-4,-4,19,19,11,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,3384,16,12,-4,16,-4,-4,3,2,40000,0,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,3,2,-4,-4,3385,15,12,-4,12,-4,-4,3,1,40000,0,-4,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,-1,-1,-1,-3,13
445,-4,-4,-4,-4,3386,14,12,-4,-2,-4,-4,3,2,40000,0,-4,-4,-4,-4,-4,-4,11,11,11,11,11,19,11,-5,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,2,-4,-4,-4,3387,19,18,-4,20,0,-4,2,2,28000,0,-4,0,-4,11,-4,11,11,11,11,11,11,11,11,11,11,11,19,11,11,11,11,11,11,11,11,11,-4,-4,82000,-4,102001,0,16
445,-4,-4,-4,-4,3388,15,18,-4,20,0,-4,2,1,28000,0,-4,0,-4,-4,-4,3,3,3,3,19,11,11,19,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,3,-4,-4,3389,20,12,-4,19,-4,-4,3,1,15000,0,-4,1,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,11,11,11,11,-5,11,11,-4,-4,90000,24000,114000,0,12
445,-4,-4,-4,-4,3390,19,17,-4,17,-4,-4,2,1,50000,0,1,1,11,11,11,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,84000,0,84000,0,20
445,-4,-4,-4,-4,3391,20,16,-4,18,-4,1,2,1,30000,0,-4,-4,3,3,3,11,17,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,482,93500,94003,0,17
